AllGroups	DefaultGroups	EvenOdd	G1	G2	G3	G4	G5	G6	LibraryID	MQScore	MZErrorPPM	MassDiff	ProteoSAFeClusterLink	RTMean	RTStdErr	Smiles	SpectrumID	UniqueFileSources	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4838	198.64	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4838	348	1	780.456	1	780.456	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4839	183.52	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4839	79	1	304.696	1	304.696	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4840	183.78	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4840	-1	1	256.263	1	256.263	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4841	234.61	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4841	-1	1	590.375	1	590.375	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4842	569.38	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4842	-1	1	693.02	1	693.02	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4843	415.6	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4843	-1	1	667.51	1	667.51	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4844	416.15	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4844	85	1	549.396	1	549.396	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4845	437.21	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4845	22	1	712.518	1	712.518	0
 	G1	1	1	0	0	0	0	0	Lauric acid diethanolamide	0.750142	118508	32.026	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4846	361.44	0.0	CCCCCCCCCCCC(=O)N(CCO)CCO	CCMSLIB00003708508	1807_Psoriasis_GNPS_v2.mgf	1	4846	22	1	302.269	1	302.269	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4847	475.14	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4847	-1	1	690.961	1	690.961	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4848	475.25	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4848	-1	1	1183.75	1	1183.75	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4849	263.46	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4849	66	1	500.342	1	500.342	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4850	552.6	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4850	434	1	908.606	1	908.606	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4851	214.66	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4851	-1	1	517.226	1	517.226	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4852	427.67	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4852	34	1	830.582	1	830.582	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4853	163.55	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4853	-1	1	613.305	1	613.305	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4854	603.41	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4854	-1	1	708.006	1	708.006	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4855	256.88	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4855	-1	1	629.374	1	629.374	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4856	356.61	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4856	-1	1	555.41	1	555.41	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4857	378.17	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4857	265	1	186.13	1	186.13	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4858	175.97	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4858	92	1	548.291	1	548.291	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4859	489.67	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4859	-1	1	537.394	1	537.394	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4860	467.24	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4860	64	1	929.674	1	929.674	0
 	G1	1	1	0	0	0	0	0	(.+/-.)-Anatoxin A	0.793524	529952	88.037	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4861	137.27	0.0	CC(=O)C1=CCCC2CCC1N2	CCMSLIB00003517495	1807_Psoriasis_GNPS_v2.mgf	1	4861	66	1	254.16	1	254.16	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4862	412.27	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4862	-1	1	584.472	1	584.472	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4863	344.28	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4863	-1	1	489.425	1	489.425	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4864	463.06	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4864	-1	1	797.018	1	797.018	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4865	247.29	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4865	64	1	335.208	1	335.208	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4866	187.2	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4866	14	1	406.231	1	406.231	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4867	147.46	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4867	-1	1	311.17	1	311.17	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4868	601.71	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4868	218	1	927.187	1	927.187	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4869	602.51	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4869	-1	1	908.641	1	908.641	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4870	202.49	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4870	-1	1	666.429	1	666.429	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4871	417.8	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4871	150	1	1178.69	1	1178.69	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4872	603.46	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4872	-1	1	796.063	1	796.063	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4873	275.86	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4873	189	1	616.391	1	616.391	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4874	565.06	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4874	-1	1	745.051	1	745.051	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4875	368.35	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4875	-1	1	543.512	1	543.512	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4876	560.96	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4876	-1	1	993.67	1	993.67	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4877	510.29	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4877	407	1	1178.87	1	1178.87	0
 	G1	1	1	0	0	0	0	0	Spectral Match to .alpha.-Tocopheryl acetate from NIST14	0.710802	35967	17.0267	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4878	532.13	0.0	N/A	CCMSLIB00003134730	1807_Psoriasis_GNPS_v2.mgf	1	4878	-1	1	490.425	1	490.425	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4879	531.5	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4879	457	1	257.248	1	257.248	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4880	554.19	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4880	680	1	837.608	1	837.608	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4881	579.94	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4881	-1	1	520.58	1	520.58	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4882	555.1	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4882	-1	1	798.54	1	798.54	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4883	370.08	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4883	-1	1	613.453	1	613.453	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4884	310.18	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4884	-1	1	627.393	1	627.393	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4885	507.98	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4885	148	1	644.955	1	644.955	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4886	541.21	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4886	-1	1	553.443	1	553.443	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4887	222.11	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4887	14	1	711.904	1	711.904	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4888	202.87	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4888	14	1	513.786	1	513.786	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4889	141.37	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4889	7	1	252.143	1	252.143	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4890	494.92	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4890	44	1	857.536	1	857.536	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4891	560.62	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4891	-1	1	975.661	1	975.661	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4892	191.99	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4892	80	1	767.426	1	767.426	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4893	466.32	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4893	-1	1	560.501	1	560.501	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4894	452.59	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4894	22	1	580.44	1	580.44	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4895	385.87	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4895	-1	1	579.409	1	579.409	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4896	448.84	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4896	-1	1	982.62	1	982.62	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4897	315.29	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4897	-1	1	732.474	1	732.474	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4898	210.04	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4898	14	1	478.27	1	478.27	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4899	520.44	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4899	68	1	680.985	1	680.985	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4900	603.03	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4900	18	1	795.545	1	795.545	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4901	596.48	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4901	-1	1	952.762	1	952.762	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4902	270.64	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4902	66	1	514.358	1	514.358	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4903	448.47	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4903	-1	1	1375.51	1	1375.51	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4904	363.75	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4904	-1	1	570.384	1	570.384	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4905	219.52	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4905	-1	1	513.313	1	513.313	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4906	538.22	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4906	-1	1	798.626	1	798.626	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4907	399.86	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4907	203	1	780.521	1	780.521	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4908	400.84	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4908	41	1	462.353	1	462.353	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4909	185.42	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4909	80	1	784.454	1	784.454	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4910	335.66	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4910	-1	1	602.446	1	602.446	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4911	161.7	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4911	90	1	287.11	1	287.11	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4912	218.31	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4912	14	1	656.888	1	656.888	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4913	486.27	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4913	64	1	1062.79	1	1062.79	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4914	197.92	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4914	88	1	412.746	1	412.746	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4915	204.49	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4915	79	1	675.386	1	675.386	0
 	G1	1	1	0	0	0	0	0	Clobetasol propionate	0.831486	0.653202	0.000305176	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4916	346.6	0.0	C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](C[C@]3(O)[H])([C@@]([C@](C4)(C)[H])(C(CCl)=O)OC(CC)=O)C)[H])[H])F)C)=O	CCMSLIB00000078521	1807_Psoriasis_GNPS_v2.mgf	1	4916	-1	1	467.2	1	467.2	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4917	513.13	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4917	-1	1	873.557	1	873.557	0
 	G1	0	1	0	0	0	0	0	Spectral Match to Enterodiol from NIST14	0.843375	60031.5	16.0366	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4918	222.09	0.0	N/A	CCMSLIB00003136236	1807_Psoriasis_GNPS_v2.mgf	1	4918	508	1	283.174	1	283.174	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4919	496.56	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4919	-1	1	771.482	1	771.482	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4920	434.16	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4920	64	1	1005.73	1	1005.73	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=4921	326.52	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	4921	64	1	465.306	1	465.306	0
