source	experimentName	confidence	inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
1807_Psoriasis_SIRIUS_v2	735	0.0	OPZNNJKHLOWGPD	InChI=1S/C37H70O11/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-44-25-29(48-37-35(43)33(41)31(39)28-47-37)26-45-36-34(42)32(40)30(38)27-46-36/h7-8,29-43H,2-6,9-28H2,1H3	C37H70O11	1	-197.0784668242086	""	CCCCCCC=CCCCCCCCCCCCCCCCCOCC(COC1C(C(C(CO1)O)O)O)OC2C(C(C(CO2)O)O)O		23427480;57392733	Natural Products:(UNPD141505 UNPD174801)
1807_Psoriasis_SIRIUS_v2	752	0.0	ZUBVULIQSSYTQQ	InChI=1S/C16H33NO5/c1-2-3-4-5-6-7-16(19)17-8-10-20-12-14-22-15-13-21-11-9-18/h18H,2-15H2,1H3,(H,17,19)	C16H33NO5	1	-159.28479414214385	""	CCCCCCCC(=NCCOCCOCCOCCO)O		86084474	""
1807_Psoriasis_SIRIUS_v2	73	0.0	SYNLUUGQWQYHMA	InChI=1S/C28H43N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-21-26-29(27-22-17-15-18-23-27)28-24-19-16-20-25-28/h15-20,22-25H,2-14,21,26H2,1H3	C28H43N	1	-114.17449103538785	N-hexadecyl-N-phenylaniline	CCCCCCCCCCCCCCCCN(C1=CC=CC=C1)C2=CC=CC=C2		14902086	""
1807_Psoriasis_SIRIUS_v2	754	0.0	RMZIEDDBSDAYNT	InChI=1S/C30H52O10/c1-14-12-28(8,36-10)18(5)15(2)23(39-21-13-29(9,37-11)25(33)20(7)38-21)17(4)27(34)40-26-19(6)30(26,35)24(32)16(3)22(14)31/h14-21,23-26,32-33,35H,12-13H2,1-11H3	C30H52O10	1	-147.26303597421008	""	CC1CC(C)(C(C)C(C)C(C(C)C(=O)OC2C(C)C2(C(C(C)C1=O)O)O)OC3CC(C)(C(C(C)O3)O)OC)OC		68085182	""
1807_Psoriasis_SIRIUS_v2	751	0.0	YMWOUSUWXGUIQX	InChI=1S/C20H32N10O3/c21-18-17-19(27-12-26-18)30(13-28-17)16-2-1-14(33-16)20(32)25-11-15(31)29-9-7-23-5-3-22-4-6-24-8-10-29/h12-14,16,22-24H,1-11H2,(H,25,32)(H2,21,26,27)	C20H32N10O3	1	-293.3077806578456	""	C1CC(N2C=NC3=C2N=CN=C3N)OC1C(=NCC(=O)N4CCNCCNCCNCC4)O		129054855	""
1807_Psoriasis_SIRIUS_v2	746	0.0	IXOOABLKYVTOHY	InChI=1S/C14H24O5/c1-3-18-13(16)10-8-6-5-7-9-12(15)11-14(17)19-4-2/h3-11H2,1-2H3	C14H24O5	1	-80.97314360692694	Decanedioic acid, 3-oxo-, diethyl ester	CCOC(=O)CCCCCCC(=O)CC(=O)OCC		14006763	""
1807_Psoriasis_SIRIUS_v2	762	0.0	GWQADFNFVXIUSM	InChI=1S/C15H30N2O7/c1-14(2,7-18)10(21)12(23)16-5-9(20)6-17-13(24)11(22)15(3,4)8-19/h9-11,18-22H,5-8H2,1-4H3,(H,16,23)(H,17,24)	C15H30N2O7	1	-175.55898581041296	N-[3-[(2,4-dihydroxy-3,3-dimethylbutanoyl)amino]-2-hydroxypropyl]-2,4-dihydroxy-3,3-dimethylbutanamide	CC(C)(CO)C(C(=NCC(CN=C(C(C(C)(C)CO)O)O)O)O)O		59125202	""
1807_Psoriasis_SIRIUS_v2	757	0.0	QFZISQBFEIXWDM	InChI=1S/C18H30O6/c1-12(8-13(2)9-14(3)10-17(21)22)6-4-5-7-16(20)15(11-19)18(23)24/h9-10,12,15-16,19-20H,4-8,11H2,1-3H3,(H,21,22)(H,23,24)	C18H30O6	1	-113.86622774826176	2,4-Tetradecadienedioicacid, 12-hydroxy-13-(hydroxymethyl)-3,5,7-trimethyl- (9CI)	CC(CCCCC(C(CO)C(=O)O)O)CC(=CC(=CC(=O)O)C)C		10405119;38353450;38353456;38353462;38353466;54226139;124871938;124871933;126456383	Natural Products:(UNPD111271 UNPD100190)
1807_Psoriasis_SIRIUS_v2	759	0.0	GNFOXIXRXZHXLF	InChI=1S/C34H65NO4/c1-3-5-7-9-11-13-15-16-17-19-21-23-25-27-29-33(38)34(39)35-31(30-36)32(37)28-26-24-22-20-18-14-12-10-8-6-4-2/h16-17,26,28,31-33,36-38H,3-15,18-25,27,29-30H2,1-2H3,(H,35,39)	C34H65NO4	1	-83.320479852172	N-(2-hydroxy-9Z-octadecenoyl)-hexadecasphing-4-enine	CCCCCCCCC=CCCCCCCC(C(=NC(CO)C(C=CCCCCCCCCCCC)O)O)O		70698970	""
1807_Psoriasis_SIRIUS_v2	745	0.0	ZZIZDEKTTBZBJE	InChI=1S/C16H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h5-6,8-9H,2-4,7,10-15H2,1H3,(H,17,18)	C16H28O2	1	-36.730752863827746	ACMC-20mbzp	CCCCC=CCC=CCCCCCCC(=O)O		25032094;71334805;117644745	""
1807_Psoriasis_SIRIUS_v2	765	0.0	LUZMIGXHCZRYOV	InChI=1S/C19H36O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-19(21)22-18-15-17-20/h7-8,20H,2-6,9-18H2,1H3	C19H36O3	1	-84.5223757007297	""	CCCCCCC=CCCCCCCCC(=O)OCCCO		89216455	""
1807_Psoriasis_SIRIUS_v2	764	0.0	HOUWRCGMHGQBDK	InChI=1S/C19H41NO4/c1-2-3-4-5-6-7-8-9-10-11-12-15-24-17-18(19(23)16-22)20-13-14-21/h18-23H,2-17H2,1H3	C19H41NO4	1	-204.1726758205619	""	CCCCCCCCCCCCCOCC(C(CO)O)NCCO		10132453	""
1807_Psoriasis_SIRIUS_v2	750	0.0	DGJQYLJMNNUOBA	InChI=1S/C13H22O3/c1-3-6-12(15)9-5-10-13(16)8-4-7-11(2)14/h3-10H2,1-2H3	C13H22O3	1	-91.83741453601222	""	CCCC(=O)CCCC(=O)CCCC(=O)C		101671640	""
1807_Psoriasis_SIRIUS_v2	755	0.0	CJUFNYIRKDOQMC	InChI=1S/C11H20O3/c1-2-10(12)8-6-4-3-5-7-9-11(13)14/h2,10,12H,1,3-9H2,(H,13,14)	C11H20O3	1	-106.01292705972332	9S-hydroxy-10-undecenoic acid	C=CC(CCCCCCCC(=O)O)O		10465398;24874221;73242170	HMDB:(32662);Natural Products:(UNPD163151);CHEBI:(132854)
1807_Psoriasis_SIRIUS_v2	771	0.0	LIGMPVUSOZHQCC	InChI=1S/C20H38N6O3/c1-2-20(17(27)24-19(29)25-18(20)28)7-5-3-4-6-14-26-15-12-22-10-8-21-9-11-23-13-16-26/h21-23H,2-16H2,1H3,(H2,24,25,27,28,29)	C20H38N6O3	1	-245.03663139878972	""	CCC1(CCCCCCN2CCNCCNCCNCC2)C(=NC(=O)N=C1O)O		102493560	""
1807_Psoriasis_SIRIUS_v2	769	0.0	HENFGSBWNKUMCQ	InChI=1S/C24H48N2O7/c1-5-10-23(27)32-21-19-29-15-8-6-7-9-16-30-20-22-33-24(28)11-12-26(4)14-18-31-17-13-25(2)3/h5-22H2,1-4H3	C24H48N2O7	1	-227.66155046700857	""	CCCC(=O)OCCOCCCCCCOCCOC(=O)CCN(C)CCOCCN(C)C		58512729	""
1807_Psoriasis_SIRIUS_v2	741	0.0	UPJFTVFLSIQQAV	InChI=1S/C12H18O2/c1-2-3-8-11-9-6-4-5-7-10(9)12(13)14-11/h7,9,11H,2-6,8H2,1H3	C12H18O2	1	-100.83873399614365	Sedanolide	CCCCC1C2CCCC=C2C(=O)O1		3083857;5018391;5318533;5320063;12315451;12315452;12315453	HMDB:(34450);Natural Products:(UNPD141167 UNPD23327);CHEBI:(80853);KEGG:(C17002)
1807_Psoriasis_SIRIUS_v2	763	0.0	
1807_Psoriasis_SIRIUS_v2	773	0.0	IJNUELKMKOUUQY	InChI=1S/C18H32N6O3/c1-10(2)5-14(16(20)25)23-18(27)15(6-11(3)4)24-17(26)13(19)7-12-8-21-9-22-12/h8-11,13-15H,5-7,19H2,1-4H3,(H2,20,25)(H,21,22)(H,23,27)(H,24,26)	C18H32N6O3	1	-227.14107501338248	""	CC(C)CC(C(=N)O)N=C(C(CC(C)C)N=C(C(CC1=CN=CN1)N)O)O		102388272	""
1807_Psoriasis_SIRIUS_v2	768	0.0	CVVBRBLRARQNIW	InChI=1S/C13H20O5/c1-3-10(14)4-5-11(15)6-7-12(16)8-9-13(17)18-2/h3-9H2,1-2H3	C13H20O5	1	-149.07230568043633	Dodecanoic acid, 4,7,10-trioxo-, methyl ester	CCC(=O)CCC(=O)CCC(=O)CCC(=O)OC		12716060	""
1807_Psoriasis_SIRIUS_v2	767	0.0	HXNARZJMTUBIIM	InChI=1S/C11H20O3/c1-3-10(12)8-6-5-7-9-11(13)14-4-2/h3-9H2,1-2H3	C11H20O3	1	-71.01179067794284	""	CCC(=O)CCCCCC(=O)OCC		24727449	""
1807_Psoriasis_SIRIUS_v2	766	0.0	LWTGKZHFRCFQEI	InChI=1S/C15H22O4/c1-8-4-5-11-10(3)15(18)19-14(11)6-9(2)13(17)7-12(8)16/h6,8,11-14,16-17H,3-5,7H2,1-2H3	C15H22O4	1	-147.3645411024625	""	CC1CCC2C(=C)C(=O)OC2C=C(C)C(CC1O)O			""
1807_Psoriasis_SIRIUS_v2	780	0.0	GPWSQNQKZGIBBE	InChI=1S/C30H53NO2/c1-19(2)10-9-14-30(8,33)20-11-16-29(7)25(20)21(32)18-23-27(5)15-13-24(31)26(3,4)22(27)12-17-28(23,29)6/h10,20-25,32-33H,9,11-18,31H2,1-8H3	C30H53NO2	1	-139.4730304186314	(8R,10R,12R,14R)-3-amino-17-(2-hydroxy-6-methylhept-5-en-2-yl)-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-12-ol	CC(=CCCC(C)(C1CCC2(C)C1C(CC3C4(C)CCC(C(C)(C)C4CCC32C)N)O)O)C		11576208;69612165;91381678	""
1807_Psoriasis_SIRIUS_v2	772	0.0	
1807_Psoriasis_SIRIUS_v2	775	0.0	PKVXKVJLBVELSW	InChI=1S/C15H24N6O3/c1-10(23)17-6-8-20(2)14-11(16)3-4-13(19-14)21-7-5-12(24)15(21)18-9-22/h3-4,9,12,15,24H,5-8,16H2,1-2H3,(H,17,23)(H,18,22)	C15H24N6O3	1	-248.60024093227665	""	CC(=NCCN(C)C1=NC(=CC=C1N)N2CCC(C2N=CO)O)O		87385255	""
1807_Psoriasis_SIRIUS_v2	779	0.0	OYFSRSXXGJJNFV	InChI=1S/C12H20O6/c13-10(1-7-3-15-7)12(14)11(2-8-4-16-8)18-6-9-5-17-9/h7-14H,1-6H2	C12H20O6	1	-126.76901978081699	""	C(C1CO1)C(C(C(CC2CO2)OCC3CO3)O)O		87256898	""
1807_Psoriasis_SIRIUS_v2	789	0.0	
1807_Psoriasis_SIRIUS_v2	777	0.0	UUBCLPLJEBMRPN	InChI=1S/C11H18N6O2/c1-3-5-7(18)13-10-15-9(12)16-11(17-10)14-8(19)6-4-2/h3-6H2,1-2H3,(H4,12,13,14,15,16,17,18,19)	C11H18N6O2	1	-172.1997780093801	""	CCCC(=NC1=NC(=N)N=C(N=C(CCC)O)N1)O		118672148	""
1807_Psoriasis_SIRIUS_v2	788	0.0	YPFHGESDTGEHTM	InChI=1S/C21H46N2O8/c1-22-20-21(23-5-7-24-2)4-6-26-10-11-28-14-15-30-18-19-31-17-16-29-13-12-27-9-8-25-3/h21-23H,4-20H2,1-3H3	C21H46N2O8	1	-201.12878462533573	""	CNCC(CCOCCOCCOCCOCCOCCOCCOC)NCCOC		89928136	""
1807_Psoriasis_SIRIUS_v2	783	0.0	KTOULJGAEHBLNE	InChI=1S/C19H36N6O7/c20-9-3-1-5-13(18(31)23-11-16(28)29)25-19(32)14(6-2-4-10-21)24-17(30)12(22)7-8-15(26)27/h12-14H,1-11,20-22H2,(H,23,31)(H,24,30)(H,25,32)(H,26,27)(H,28,29)	C19H36N6O7	1	-187.82914346730033	4-amino-5-[[6-amino-1-[[6-amino-1-(carboxymethylamino)-1-oxohexan-2-yl]amino]-1-oxohexan-2-yl]amino]-5-oxopentanoic acid	C(CCN)CC(C(=NCC(=O)O)O)N=C(C(CCCCN)N=C(C(CCC(=O)O)N)O)O		22697212;25184162	""
1807_Psoriasis_SIRIUS_v2	776	0.0	MOPYLICRFHPQOR	InChI=1S/C8H15NO4/c1-4(2)5(3-6(10)11)7(9)8(12)13/h4-5,7H,3,9H2,1-2H3,(H,10,11)(H,12,13)	C8H15NO4	1	-115.02422904995994	3-propan-2-ylglutamic acid	CC(C)C(CC(=O)O)C(C(=O)O)N		255940;57376165;92152978;92152979;92152980;92152981	""
1807_Psoriasis_SIRIUS_v2	786	0.0	
1807_Psoriasis_SIRIUS_v2	793	0.0	VPARVOJXXOOVKU	InChI=1S/C14H31NO2/c16-13-10-8-6-4-2-1-3-5-7-9-11-15-12-14-17/h15-17H,1-14H2	C14H31NO2	1	-84.94559945072321	1-Dodecanol, 12-[(2-hydroxyethyl)amino]-	C(CCCCCCO)CCCCCNCCO		20070032	""
1807_Psoriasis_SIRIUS_v2	782	0.0	DCQSJWISXFTJAP	InChI=1S/C12H16O2/c1-10(8-9-14-11(2)13)12-6-4-3-5-7-12/h3-7,10H,8-9H2,1-2H3	C12H16O2	1	-107.58619559028907	3-Phenylbutyl acetate	CC(CCOC(=O)C)C1=CC=CC=C1		3016455;12598598;12598599	""
1807_Psoriasis_SIRIUS_v2	794	0.0	ZLEJPPYUORGHMA	InChI=1S/C22H40O3/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-21(23)20-22(24)25-4-2/h11-12H,3-10,13-20H2,1-2H3	C22H40O3	1	-84.15349416585548	""	CCCCCCCCC=CCCCCCCCC(=O)CC(=O)OCC		44207644	""
1807_Psoriasis_SIRIUS_v2	798	0.0	
1807_Psoriasis_SIRIUS_v2	796	0.0	
1807_Psoriasis_SIRIUS_v2	791	0.0	JVTGQWXDUWZWTF	InChI=1S/C12H20O4/c1-3-5-6-8-10(12(15)16)9(7-4-2)11(13)14/h3-8H2,1-2H3,(H,13,14)(H,15,16)	C12H20O4	1	-98.49715258524702	""	CCCCCC(=C(CCC)C(=O)O)C(=O)O		123557451	""
1807_Psoriasis_SIRIUS_v2	79	0.0	
1807_Psoriasis_SIRIUS_v2	797	0.0	FINZDFFJGVEIPX	InChI=1S/C19H36N6O7S/c1-11(16(29)24-14(6-8-33-2)18(31)22-9-15(27)28)23-19(32)13(5-3-4-7-20)25-17(30)12(21)10-26/h11-14,26H,3-10,20-21H2,1-2H3,(H,22,31)(H,23,32)(H,24,29)(H,25,30)(H,27,28)	C19H36N6O7S	1	-266.94922893702	""	CC(C(=NC(CCSC)C(=NCC(=O)O)O)O)N=C(C(CCCCN)N=C(C(CO)N)O)O		25169145	""
1807_Psoriasis_SIRIUS_v2	802	0.0	OWJDLOUMUYZJHO	InChI=1S/C22H42O3/c1-2-3-4-5-6-7-8-9-10-11-12-15-18-21(23)19-16-13-14-17-20-22(24)25/h9-10,21,23H,2-8,11-20H2,1H3,(H,24,25)	C22H42O3	1	-54.13719605944187	""	CCCCCCCCC=CCCCCC(CCCCCCC(=O)O)O			""
1807_Psoriasis_SIRIUS_v2	803	0.0	
1807_Psoriasis_SIRIUS_v2	801	0.0	IFHUPYAKQFPZJA	InChI=1S/C17H32N6O6/c1-10(21-11(2)25)15(27)23-12(6-4-5-7-18)17(29)20-8-14(26)22-13(9-24)16(28)19-3/h10,12-13,24H,4-9,18H2,1-3H3,(H,19,28)(H,20,29)(H,21,25)(H,22,26)(H,23,27)	C17H32N6O6	1	-259.62427553473316	L-Serinamide, N-acetyl-L-alanyl-L-lysylglycyl-N-methyl-	CC(C(=NC(CCCCN)C(=NCC(=NC(CO)C(=NC)O)O)O)O)N=C(C)O		71336798;71352467	""
1807_Psoriasis_SIRIUS_v2	806	0.0	PDIVLHAEPNAWDJ	InChI=1S/C18H30O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h9-10,18H,2-5,8,11-17H2,1H3	C18H30O	1	-93.89797839428167	""	CCCCCC#CCC=CCCCCCCCC=O		87657286;91187794	""
1807_Psoriasis_SIRIUS_v2	805	0.0	CBMCXABDYOUTEW	InChI=1S/C20H23NO6/c1-25-16-11-14(12-17(26-2)19(16)27-3)20(24)21-15(9-10-18(22)23)13-7-5-4-6-8-13/h4-8,11-12,15H,9-10H2,1-3H3,(H,21,24)(H,22,23)	C20H23NO6	1	-222.36667333881363	""	COC1=CC(=CC(=C1OC)OC)C(=NC(CCC(=O)O)C2=CC=CC=C2)O		119200967	""
1807_Psoriasis_SIRIUS_v2	784	0.0	QIVBCDIJIAJPQS	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)	C11H12N2O2	1	-26.15449677274614	Pacitron	C1=CC2=C(C=C1)NC=C2CC(C(=O)O)N		1148;6305;9060;148495;165635;444881;450586;3090777;4099458;5460842;5460846;5460847;5460853;6923516;6923517;9990558;10130455;10375724;10608299;10998177;11063573;12209732;12209735;12209740;12209744;12209745;12209747;12209751;12209752;12209758;12968609;16055314;16055538;16217284;16217285;18728411;22525023;22525024;22525025;25240582;25241001;46783211;51037434;51037435;51037436;53462825;54230365;54230366;54230367;58478484;58478529;58478567;58478568;58478578;58478580;58478591;58478601;58478603;59340907;59373185;71309138;71309644;71752878;87528068;88162003;89059443;90793774;101365132;101738964;101759576;102176481;102243993;118264382;119077376;122412257;122412258;123282542;123759225;124202799	HMDB:(30396);KNApSAcK:(1396);Natural Products:(UNPD173611 UNPD149555);CHEBI:(16296 16828 64554 32728 32717 57719 32704 27897 32716 32727 57912 32702);HSDB:(73-22-3);KEGG:(C00806 C00078 C00525);Plantcyc:(D-TRYPTOPHAN TRP);YMDB:(998);Biocyc:(D-TRYPTOPHAN)
1807_Psoriasis_SIRIUS_v2	814	0.0	NUFOELBEDMIDEY	InChI=1S/C40H76O13/c1-26(2)34(12,24-50-23-30(8)32(10,20-42)53-40(18,48)28(5,6)37(30,15)45)51-31(9,19-41)29(7,36(26,14)44)22-49-25-35(13)27(3,4)38(16,46)39(17,47)33(11,21-43)52-35/h41-48H,19-25H2,1-18H3	C40H76O13	1	-200.97326854853355	(3S,4S,6R)-6-[[(3S,4S,6R)-6-[[(3S,4R,6R)-4,6-dihydroxy-2-(hydroxymethyl)-2,3,4,5,5,6-hexamethyloxan-3-yl]methoxymethyl]-4-hydroxy-2-(hydroxymethyl)-2,3,4,5,5,6-hexamethyloxan-3-yl]methoxymethyl]-2-(hydroxymethyl)-2,3,4,5,5,6-hexamethyloxane-3,4-diol	CC1(C)C(C)(COCC2(C)C(C)(CO)OC(C)(C(C)(C)C2(C)O)O)OC(C)(CO)C(C)(COCC3(C)C(C)(C)C(C)(C(C)(C(C)(CO)O3)O)O)C1(C)O		58825476	""
1807_Psoriasis_SIRIUS_v2	809	0.0	SIHWESHIQGPCBP	InChI=1S/C16H32/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h7,9H,3-6,8,10-16H2,1-2H3	C16H32	1	-67.00232395154812	hexadec-4-ene	CCCC=CCCCCCCCCCCC		284170;446884;5352230	""
1807_Psoriasis_SIRIUS_v2	817	0.0	YUKYKVPDGPOSQU	InChI=1S/C25H44N2O6/c1-18(2)13-12-14-19(3)17-31-21(28)20(27-23(30)33-25(7,8)9)15-10-11-16-26-22(29)32-24(4,5)6/h14,20H,1,10-13,15-17H2,2-9H3,(H,26,29)(H,27,30)	C25H44N2O6	1	-244.79578345229177	[(2E)-2,6-dimethylhepta-2,6-dienyl] 2,6-bis[(2-methylpropan-2-yl)oxycarbonylamino]hexanoate	C=C(C)CCC=C(C)COC(=O)C(CCCCN=C(O)OC(C)(C)C)N=C(O)OC(C)(C)C		59805016;72566785	""
1807_Psoriasis_SIRIUS_v2	813	0.0	WTEZHENUNQMZJS	InChI=1S/C25H47NO6/c1-23(27)22-32-21-20-31-19-18-26-24(28)16-14-12-10-8-6-4-2-3-5-7-9-11-13-15-17-25(29)30/h2-22H2,1H3,(H,26,28)(H,29,30)	C25H47NO6	1	-185.5144615216039	""	CC(=O)COCCOCCN=C(CCCCCCCCCCCCCCCCC(=O)O)O		58249277	""
1807_Psoriasis_SIRIUS_v2	78	0.0	KRHZUZIXEWRNCO	InChI=1S/C12H20N2O3/c1-2-6-15-7-8-16-9-10-17-12(11-14)4-3-5-13/h12H,2-4,6-10H2,1H3	C12H20N2O3	1	-155.37974075198818	""	CCCOCCOCCOC(CCC#N)C#N		88214987	""
1807_Psoriasis_SIRIUS_v2	807	0.0	YWQBDYGHWGZJOM	InChI=1S/C19H22O4/c20-14-5-1-12-3-7-18(22)16(9-12)17-10-13(4-8-19(17)23)2-6-15(21)11-14/h3-4,7-10,14-15,20-23H,1-2,5-6,11H2	C19H22O4	1	-104.09551078768962	Tricyclo[12.3.1.12,6]nonadeca-1(18),2,4,6(19),14,16-hexene-3,9,11,17-tetrol	C1CC(CC(CCC2=CC(=C(C=C2)O)C3=CC1=CC=C3O)O)O		14704508;91886681	KNApSAcK:(679);Natural Products:(UNPD167898 UNPD92400 UNPD132758)
1807_Psoriasis_SIRIUS_v2	816	0.0	KAUKWTFUECIKBJ	InChI=1S/C17H26N6O7/c1-10-11(6-27-30-29-22-26-7-17(2,3)4-5-24)28-16(13(10)25)23-9-21-12-14(18)19-8-20-15(12)23/h5,8-11,13,16,22,25H,4,6-7H2,1-3H3,(H2,18,19,20)	C17H26N6O7	1	-271.1450783130724	""	CC1C(COOONOCC(C)(C)CC=O)OC(C1O)N2C=NC3=C2N=CN=C3N		123440129	""
1807_Psoriasis_SIRIUS_v2	810	0.0	
1807_Psoriasis_SIRIUS_v2	812	0.0	BKEFFYGVAXIZBV	InChI=1S/C6H10O2/c1-3-5-7-8-6-4-2/h3-6H,1-2H3	C6H10O2	1	-117.14421102685274	""	CC=COOC=CC		88218489;123855409	""
1807_Psoriasis_SIRIUS_v2	826	0.0	GAOZDOLDFJFIBO	InChI=1S/C30H63NO9/c1-4-7-13-32-19-25-38-28-22-35-16-10-31(11-17-36-23-29-39-26-20-33-14-8-5-2)12-18-37-24-30-40-27-21-34-15-9-6-3/h4-30H2,1-3H3	C30H63NO9	1	-211.36890023833755	2-[2-(2-butoxyethoxy)ethoxy]-N,N-bis[2-[2-(2-butoxyethoxy)ethoxy]ethyl]ethanamine	CCCCOCCOCCOCCN(CCOCCOCCOCCCC)CCOCCOCCOCCCC		19812446	""
1807_Psoriasis_SIRIUS_v2	823	0.0	
1807_Psoriasis_SIRIUS_v2	822	0.0	
1807_Psoriasis_SIRIUS_v2	824	0.0	QZBYMHNKLWJROS	InChI=1S/C18H39NO/c1-2-3-4-5-6-7-8-9-12-15-18(20)16-13-10-11-14-17-19/h18,20H,2-17,19H2,1H3	C18H39NO	1	-79.16259258473627	""	CCCCCCCCCCCC(CCCCCCN)O		123831398	""
1807_Psoriasis_SIRIUS_v2	825	0.0	ROGUIJKVZZROIQ	InChI=1S/C20H24O5/c1-23-19-9-13(3-5-17(19)21)7-15-11-25-12-16(15)8-14-4-6-18(22)20(10-14)24-2/h3-6,9-10,15-16,21-22H,7-8,11-12H2,1-2H3	C20H24O5	1	-81.88464665984792	3,4-Divanilyltetrahydrofuran	COC1=CC(=CC=C1O)CC2COCC2CC3=CC=C(C(=C3)OC)O		182210;9906140;9974771;10043119	Natural Products:(UNPD85705 UNPD46095 UNPD187727)
1807_Psoriasis_SIRIUS_v2	818	0.0	QTALZNHXRQCHBI	InChI=1S/C12H14O4/c1-5-9(15-11(13)7-3)10(6-2)16-12(14)8-4/h5-8H,3-4H2,1-2H3	C12H14O4	1	-146.51843477744254	[(2E,4E)-4-prop-2-enoyloxyhexa-2,4-dien-3-yl] prop-2-enoate	CC=C(C(=CC)OC(=O)C=C)OC(=O)C=C		58975800;72478686	""
1807_Psoriasis_SIRIUS_v2	829	0.0	XXJWXESWEXIICW	InChI=1S/C6H14O3/c1-2-8-5-6-9-4-3-7/h7H,2-6H2,1H3	C6H14O3	1	-67.60949308279662	Dioxitol	CCOCCOCCO		8146;2723953;92043219	CHEBI:(40572);HSDB:(111-90-0)
1807_Psoriasis_SIRIUS_v2	820	0.0	
1807_Psoriasis_SIRIUS_v2	831	0.0	
1807_Psoriasis_SIRIUS_v2	698	0.0	
1807_Psoriasis_SIRIUS_v2	835	0.0	WSQUGKAEOVKILL	InChI=1S/C21H43N/c1-4-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(3)5-2/h12-13H,4-11,14-21H2,1-3H3	C21H43N	1	-83.0844335150411	""	CCCCCCCCC=CCCCCCCCCN(C)CC		54447629;88059536;88059682	""
1807_Psoriasis_SIRIUS_v2	833	0.0	ZQCPXVOTNCAVHG	InChI=1S/C27H53N5O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-29-18-19-34-22-24(2)32-27(33)26(28)20-25-21-30-23-31-25/h21,23-24,26,29H,3-20,22,28H2,1-2H3,(H,30,31)(H,32,33)	C27H53N5O2	1	-230.96715640866634	""	CCCCCCCCCCCCCCCCNCCOCC(C)N=C(C(CC1=CN=CN1)N)O		129151235	""
1807_Psoriasis_SIRIUS_v2	840	0.0	MDKHJHZILQCOTC	InChI=1S/C15H32O4/c1-2-3-4-5-6-7-8-9-10-14(17)12-19-13-15(18)11-16/h14-18H,2-13H2,1H3	C15H32O4	1	-104.93230233715602	3-(2-hydroxydodecoxy)propane-1,2-diol	CCCCCCCCCCC(COCC(CO)O)O		102917	""
1807_Psoriasis_SIRIUS_v2	838	0.0	
1807_Psoriasis_SIRIUS_v2	827	0.0	SRYSUVZEHBCISY	InChI=1S/C12H18O3/c1-4-5-6-7-10(12(14)15)8-11(13)9(2)3/h8H,2,4-7H2,1,3H3,(H,14,15)	C12H18O3	1	-87.00087822784084	""	CCCCCC(=CC(=O)C(=C)C)C(=O)O		87879231	""
1807_Psoriasis_SIRIUS_v2	836	0.0	
1807_Psoriasis_SIRIUS_v2	841	0.0	UVXXHSFOOFQRQJ	InChI=1S/C14H26O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15/h15H,4-14H2,1H3	C14H26O	1	-62.754351728298815	tetradec-12-yn-1-ol	CC#CCCCCCCCCCCCO		17948894	""
1807_Psoriasis_SIRIUS_v2	855	0.0	DTSWLLBBGHRXQH	InChI=1S/C10H16N2O4/c1-5(2)8(10(15)16)12-9(14)6-3-4-7(13)11-6/h5-6,8H,3-4H2,1-2H3,(H,11,13)(H,12,14)(H,15,16)	C10H16N2O4	1	-64.45602923005313	Pyroglutamylvaline	CC(C)C(C(=O)O)N=C(C1CCC(=N1)O)O		152416;7408117;21405077;28191821;28191823;28191825;53778778;79011070;103803266;103803279	HMDB:(94651);Natural Products:(UNPD227998);CHEBI:(132993 132991)
